True,Predicted
0.2481617646928486,0.3616855312230332
0.5014180671480348,0.3787724201958184
1.0,0.42620275054356815
0.2106617646948182,0.38186121700259085
0.3428571428391357,0.3596942414099655
0.4113445378460428,0.44108501246794873
0.4624999999231881,0.39061319339911493
0.4454831932013927,0.39170978882480895
0.7200630251722658,0.5164357744073209
0.2758403361724874,0.49656484374404625
0.3205882353298011,0.40737406910104784
0.3635504200964522,0.3576422395689097
0.4177521007658743,0.37788098846008383
0.5027836134189715,0.37722725797530404
0.655619747864726,0.35783719458869395
0.5453256302234598,0.34808301952056203
0.3782037814402204,0.37214041691793426
0.2020483192645983,0.42220900417126017
0.3979516807038891,0.5027585020112463
0.4940651260769924,0.5491428269130765
0.4173844537595911,0.36053125350174603
0.0794117647017116,0.5491428269130765
0.2499474789259481,0.36201039301724064
0.4060399159450609,0.4746787645246099
0.3530987394772532,0.38982610524855904
0.507878151181309,0.4862337556713011
0.4942226891021941,0.4654536254484958
0.665126050332714,0.4301922965874042
0.1861869748326582,0.38870454473902444
0.2879201679995841,0.37998947215768525
