True,Predicted
0.2402836134327582,0.3470875787363498
0.3700105041297264,0.4049747902642612
0.0,0.3739645161654038
0.8378151259538963,0.48675894439766715
0.2267857142212822,0.41751882354564834
0.5574054622081194,0.4078355187754596
0.308035714269536,0.36835743025922396
0.3110294117483703,0.34478341188192857
0.179201680610336,0.353335824250126
0.1422794117572332,0.42089760103295176
0.3673844538147383,0.5135644471523721
0.3328781512955422,0.47885708229395824
0.353256302502455,0.39207771304350963
0.2369747899035202,0.3519918376526422
0.1290966385961608,0.29545336831818103
0.3056197479356292,0.38528148634845755
0.3789915965662294,0.3335385512660988
0.1892331932673722,0.3573593784742411
0.3719012604321481,0.4334237951682219
0.1024159663811756,0.35976597708566205
0.2269957983599267,0.36682206389918354
0.4869747899429111,0.3741369502197842
0.396638655388832,0.42328527569768903
0.6198004201880357,0.4137575554129952
0.2977415966755388,0.41419158441045756
0.2678571428430748,0.3799428267216357
0.4190126049674889,0.35844895901568424
0.3192226890588644,0.3877224426404017
0.5996848739180839,0.39783424986266713
0.4684348739249772,0.4364827405556417
