True,Predicted
0.506302520929291,0.4329041814197934
0.2658088235154512,0.34795410606099064
0.3574579832270242,0.4540235877611994
0.2127100840224417,0.40498138969606584
0.2908088235666592,0.47979054607360333
0.4503676469826487,0.39292487988070174
0.5178046217690229,0.37349952457223795
0.5397584033855171,0.32901029441046287
0.4684873948808569,0.4569595253844855
0.3554096638994007,0.3287047648983908
0.3204306723045993,0.423144662079764
0.3811449579631751,0.41398329663310135
0.2998424369590419,0.40344132486812523
0.5320903361065078,0.41740089827551835
0.3215861344368915,0.36624296397920986
0.7893382353051818,0.47979054607360333
0.2199054622258452,0.3579951445767343
0.190966386544592,0.3548249305280588
0.2469537814471137,0.4139225924077294
0.2302521007757221,0.38861443460998085
0.3221113444683765,0.42338764742821244
0.3724789915770757,0.4255404354394602
0.523214285739327,0.47675897044900617
0.7418592436059949,0.47979054607360333
0.1655987394871009,0.4236068057760677
0.2223739495156316,0.41171540808580687
0.3995798319117868,0.4024474194913571
0.3305147059175151,0.4389433977492766
0.4826155461931399,0.3895090110706964
0.2976890755620962,0.4256113997374421
