True,Predicted
0.7156512604666151,0.5013637056354462
0.8293592437064413,0.42205106569712425
0.4284138655237178,0.41006223095220634
0.3687499999281118,0.416465912055307
0.221533613433743,0.43975352438604726
0.2867647058672917,0.40020811772708836
0.4392857142626426,0.3254609486823656
0.3922794117966239,0.4284539271840932
0.3435924370092651,0.39507078936391515
0.6878151259617745,0.40131005209487103
0.3706932773439763,0.39288605650483593
0.2721113445235236,0.48697392853379945
0.4511029411527782,0.39995088016752256
0.4398109242941277,0.4418717585464608
0.6363445378342257,0.45316357423651993
0.3799894958308829,0.33560689360207574
0.4286764706182417,0.3528393558117335
0.0968487395432327,0.39418396847895426
0.4514180672031819,0.45123173043353454
0.2897584033461262,0.37195985716771485
0.4723739495550224,0.43440180230668796
0.3407563025556326,0.33594761187108674
0.4052521008190519,0.4090884068607661
0.8401260503760438,0.3785889258077563
0.5668067226067856,0.5030552974204535
0.7022584033244611,0.48867058019084453
0.1594012605483508,0.4211577366843891
0.3337710083333104,0.4201355319234268
0.232247899147466,0.37870893441407477
0.5946953780675056,0.40020080551933573
