True,Predicted
0.5052521008663208,0.3653098552342868
0.7037289915071573,0.4440933221194649
0.0136029411232351,0.2748697479576257
0.5113970588491914,0.3701468535358846
0.5477415965573665,0.3684362998110511
0.3342962185223583,0.38494110928508996
0.5014180671480348,0.3607152869299252
0.3814600840135788,0.4047378065932933
0.3313025210435241,0.38134502633896644
0.377731092364615,0.5610797914689218
0.5110819327987877,0.39808179494118734
0.4830357143128658,0.444575402890817
0.5978991596849844,0.5254974877213613
0.340441176505229,0.36158941813991907
0.5900735293807736,0.6534377352459864
0.1923319328155288,0.3577307225710925
0.4824054622120585,0.42399859383536526
0.5654411764934116,0.3825212986659348
0.3165966385863132,0.4201570689552084
0.271533613378596,0.41695703169865245
0.680094537726886,0.5068274695188228
0.4414915966154679,0.42048098559623204
0.5202731092163723,0.391424837420753
0.4514180672031819,0.41383200803460796
0.2141806722051377,0.36429772111707265
0.4737394958259591,0.42828719179482355
0.2423844537162613,0.397373911078605
0.5150210084288329,0.3891245427573314
0.5103991595845379,0.4784322664294979
0.5796743697174541,0.503902861090608
