True,Predicted
0.3102415966223613,0.35110422301789634
0.4134978990854255,0.34737880500265605
0.3544117646347473,0.3934612301413806
0.2301470588639629,0.3721297697632554
0.3684873949911509,0.437178173944896
0.2975315125368944,0.3363715633861667
0.3262605042370662,0.38627007434045196
0.3415441176816416,0.41224191863512766
0.2235819327613665,0.39959711935647746
0.7765231091503927,0.33312825530294343
0.813918067236664,0.3985150008955088
0.3551470588048768,0.39508808226840714
0.544380252072249,0.4021215619103705
0.3803046218812865,0.40606753569011517
0.3950105041809344,0.5250257272525857
0.5380252101082971,0.3785494582141891
0.4808298319600405,0.38625700589261613
0.7645483192350554,0.3923690997377599
0.3950630251368139,0.47028302518034415
0.3780987395284612,0.33395316125472757
0.3269957982496326,0.35403446188864207
0.3969537814392356,0.3929227253591781
0.3245273109598463,0.31164871488964335
0.4648634453012151,0.35912642701201486
0.5425420167257068,0.4130519273731524
0.6099789915120809,0.33111203635644065
0.3402836134800271,0.3529011881761697
0.4660189075910704,0.36679793089759594
0.6595063025388915,0.3774106020800347
0.5996848739180839,0.3277622677522428
