True,Predicted
0.3276260503504398,0.3774195765094785
0.5923319326894784,0.44858096753828647
0.4034138654725098,0.38244408796362983
0.3439075630596687,0.42062248432249977
0.5425945378391493,0.35873946223692915
0.5299369747095622,0.46080796707173677
0.5496848739732308,0.4784138647933189
0.467542016729646,0.35890213270786664
0.8355042016893118,0.3666325440148035
0.454569327707218,0.4040020960084954
0.2735819327062194,0.4045223429634196
0.4709558823282062,0.3687538642666787
0.4081932773420067,0.39877667177363935
0.0869222689555188,0.45244234435407404
0.2682773109628006,0.39132779314722177
0.2107668067641405,0.34808108872962273
0.4973214284927878,0.3814963128344631
0.482878151287664,0.36020061370471596
0.2263655462591194,0.3376587181382883
0.4014180672583289,0.41777963790108663
0.1377626049822604,0.41261321403711354
0.4238445377928653,0.38098248477641355
0.3685924369029101,0.36061354797137
0.6012605041701019,0.38971234501734525
0.4493697478755583,0.457954049562373
0.3359768906861357,0.36088096351380744
0.3186449579139367,0.3298716905366948
0.5162815126304475,0.399545296542097
0.2146008403248634,0.37720766471290507
