True,Predicted
0.2555672268773337,0.44622070671677555
0.2864495798168882,0.3903484731283607
0.3905987394752838,0.4008168347508509
0.3903361343807597,0.406191829953092
0.3661764705690034,0.39701486362670496
0.3098214285026355,0.36754787636155334
0.1282563025142723,0.39222374985188585
0.2938550420013732,0.43457169248664235
0.3849789915238981,0.3534799625755163
0.6097689075309997,0.4023360369358821
0.4059873949891814,0.4213204056913618
0.3897058822799525,0.36659590802527264
0.6515756301653585,0.3956421645825081
0.2191176470998364,0.39539306573240024
0.2030987394851314,0.38899706203263357
0.4720588235046187,0.38703225721955775
0.5431197478706346,0.3686344667144485
0.1766806722071071,0.39618190954198956
0.2813025209411081,0.39620201095602586
0.4787289915189744,0.40794620304394674
0.5040966385764656,0.4042496449546379
0.5273634453504537,0.39707067564473336
0.5108718486601433,0.43215219690863493
0.4494747899448805,0.3886121504044642
0.5910714284878639,0.413703965589549
0.3679621848021028,0.4191442903684946
0.496901260530625,0.3956461232229465
0.3680147059155454,0.41166372170181803
0.4632352940933175,0.4546110290969861
0.2748424369078339,0.39865503728938095
