True,Predicted
0.3078781512443341,0.3996114450811266
0.5064600839544927,0.4140665422548455
0.4514180672031819,0.40188319521280425
0.1817752101270076,0.3765983526496422
0.5041491596899081,0.4859612712582395
0.3545168067040696,0.4099494501180324
0.2567226890096259,0.37095186837186933
0.2959558822848763,0.3836970223747214
0.4928571428312575,0.40238145468335645
0.3597163865357292,0.3677626458008946
0.5831932772277734,0.41376228910187424
0.5047794117907154,0.3859966035527924
0.3949054621116121,0.38696720442408983
0.457878151236456,0.39553786181565215
0.6040966386237346,0.43309287773798694
0.8769432773173874,0.43309287773798694
0.3176470588068463,0.3688649236090055
0.4029936975103469,0.376921292335421
0.3726890755581571,0.40831552853953
0.3099264705719576,0.3738893028564686
0.266228991635177,0.40426215175432906
0.9247373949094152,0.46614613947252265
0.3690651259785156,0.3980180231741002
0.7446428571037477,0.4009366457727008
0.5085609243955588,0.4093448721622479
0.1470063025132875,0.41383116968845285
0.3179621848572499,0.4107897941664932
0.5419642857383423,0.43309287773798694
0.3757878151063136,0.3746667186027745
0.36239495796416,0.391267399120312
