True,Predicted
0.3102415966223613,0.3863876525775099
0.4134978990854255,0.3851702918348151
0.3544117646347473,0.39875609024018455
0.2301470588639629,0.3799313817856953
0.3684873949911509,0.3961935942379716
0.2975315125368944,0.36039769626943974
0.3262605042370662,0.4114523033050366
0.3415441176816416,0.3944931649163232
0.2235819327613665,0.3960624998495495
0.7765231091503927,0.3624858758599092
0.813918067236664,0.39944834593314393
0.3551470588048768,0.3997591909091333
0.544380252072249,0.3876274288841908
0.3803046218812865,0.41038035976188036
0.3950105041809344,0.45175444836746803
0.5380252101082971,0.39365313192500206
0.4808298319600405,0.38436745954883555
0.7645483192350554,0.4086452043849161
0.3950630251368139,0.4435667030087
0.3780987395284612,0.3794806703600497
0.3269957982496326,0.39724247310921545
0.3969537814392356,0.3847000463474093
0.3245273109598463,0.36056193639710277
0.4648634453012151,0.39176851131110657
0.5425420167257068,0.4089987794944374
0.6099789915120809,0.363345549808411
0.3402836134800271,0.3907790005523301
0.4660189075910704,0.39867204534826506
0.6595063025388915,0.3900664897849358
0.5996848739180839,0.37682920476343484
