True,Predicted
0.506302520929291,0.4293906692661219
0.2658088235154512,0.3767550538147932
0.3574579832270242,0.4299490653276925
0.2127100840224417,0.40935671838532295
0.2908088235666592,0.4456065560813674
0.4503676469826487,0.37586833405701175
0.5178046217690229,0.3521587413802842
0.5397584033855171,0.373820703178956
0.4684873948808569,0.4392903032804556
0.3554096638994007,0.3836441391013972
0.3204306723045993,0.4091487539849337
0.3811449579631751,0.3967519969689918
0.2998424369590419,0.40766055633395576
0.5320903361065078,0.4078645443211824
0.3215861344368915,0.4151902634531004
0.7893382353051818,0.4456065560813674
0.2199054622258452,0.3792028716170352
0.190966386544592,0.3879387450404708
0.2469537814471137,0.41192052942162233
0.2302521007757221,0.3732962243114652
0.3221113444683765,0.4393197436109668
0.3724789915770757,0.43276770005585075
0.523214285739327,0.43080361430542946
0.7418592436059949,0.4456065560813674
0.1655987394871009,0.395561043227933
0.2223739495156316,0.41619226509095436
0.3995798319117868,0.4069838336237566
0.3305147059175151,0.4207459388573635
0.4826155461931399,0.41295650648781523
0.2976890755620962,0.40447616698317285
