True,Predicted
0.7156512604666151,0.4566669085546056
0.8293592437064413,0.3998976948498248
0.4284138655237178,0.40396104942186695
0.3687499999281118,0.4175473812659437
0.221533613433743,0.3721636219918064
0.2867647058672917,0.39380707048882013
0.4392857142626426,0.3753381587666984
0.3922794117966239,0.395620276684801
0.3435924370092651,0.41402626562938105
0.6878151259617745,0.3896799206486207
0.3706932773439763,0.38311200679792456
0.2721113445235236,0.45854725102615307
0.4511029411527782,0.4089557470907772
0.4398109242941277,0.4247700288328888
0.6363445378342257,0.4194980235710606
0.3799894958308829,0.3403559154546993
0.4286764706182417,0.387651900987094
0.0968487395432327,0.42793328370251
0.4514180672031819,0.4003695400400135
0.2897584033461262,0.383381360140881
0.4723739495550224,0.3909983518998702
0.3407563025556326,0.34470941596633325
0.4052521008190519,0.41480300100698153
0.8401260503760438,0.4040095649476525
0.5668067226067856,0.4163908897473875
0.7022584033244611,0.4234545475641233
0.1594012605483508,0.4239107051036555
0.3337710083333104,0.4415780813648235
0.232247899147466,0.3872027666893763
0.5946953780675056,0.4019398361172212
