True,Predicted
0.3276260503504398,0.3988145649509445
0.5923319326894784,0.4214570378719005
0.4034138654725098,0.37799780430106655
0.3439075630596687,0.4025642673023339
0.5425945378391493,0.3635434713138429
0.5299369747095622,0.4001472832501156
0.5496848739732308,0.3993992265403042
0.467542016729646,0.3709729475092259
0.8355042016893118,0.37140943410431504
0.454569327707218,0.4047552440490175
0.2735819327062194,0.4065662676449676
0.4709558823282062,0.3911161878947531
0.4081932773420067,0.3924089913893614
0.0869222689555188,0.45009250453458916
0.2682773109628006,0.39037671646782673
0.2107668067641405,0.3688040163871346
0.4973214284927878,0.37848244803591413
0.482878151287664,0.36658419449502694
0.2263655462591194,0.35712955944041075
0.4014180672583289,0.43918233965812586
0.1377626049822604,0.41299899316013033
0.4238445377928653,0.37448947382625464
0.3685924369029101,0.3818420405380641
0.6012605041701019,0.4063727314412349
0.4493697478755583,0.4417804670811965
0.3359768906861357,0.3826444579933682
0.3186449579139367,0.36819167874868575
0.5162815126304475,0.4022852898805912
0.2146008403248634,0.3811175190515472
