True,Predicted
0.2588235294506921,0.33549415130471943
0.1654411764618991,0.33957562580473016
0.3653361344871146,0.5075218869872742
0.5870798319019391,0.49280248289470086
0.424947478969278,0.39897554340625946
0.3228466386385059,0.3319847955292908
0.3858718487192294,0.35514210498742405
0.4581407563309799,0.42734796482934573
0.6090861344743127,0.43717828731154745
0.4420168066469528,0.42415690240915405
0.4842436974010377,0.4084815479252987
0.3129726890066716,0.4257135912068966
0.5722163865770896,0.39080634861900065
0.237657562960207,0.4085160413725813
0.2796743697332104,0.37650462362297216
0.5477415965573665,0.47818335261224104
0.0486869747873588,0.3847555890054223
0.1700105041927516,0.3889909444967633
0.5728991596337764,0.46307714020617025
0.2416491597036949,0.4429731595506358
0.1922794117020863,0.3169306361072348
0.2287289916371466,0.41505261920093994
0.5664390756005023,0.43013798974657946
0.363182773090169,0.40230800717848014
0.356039916000208,0.49636895353415394
0.2218487394841466,0.4011457045662069
0.227626050460734,0.4070187943741616
0.4803046217709925,0.38934669960191814
0.7891281511665375,0.4274196114237091
0.3750525209361842,0.4512260990467237
