True,Predicted
0.3078781512443341,0.39629352056004474
0.5064600839544927,0.42889530605902737
0.4514180672031819,0.38253919985946405
0.1817752101270076,0.3710093309890097
0.5041491596899081,0.5338967394212409
0.3545168067040696,0.4293330833790572
0.2567226890096259,0.34679801757156703
0.2959558822848763,0.39930483191963617
0.4928571428312575,0.43899610241508347
0.3597163865357292,0.3915005293856044
0.5831932772277734,0.4290981484476921
0.5047794117907154,0.3851755162937408
0.3949054621116121,0.4428981433244907
0.457878151236456,0.41026305944341923
0.6040966386237346,0.4524250522049578
0.8769432773173874,0.46920253173981835
0.3176470588068463,0.359561858066473
0.4029936975103469,0.36915576817129875
0.3726890755581571,0.3981893379970102
0.3099264705719576,0.37366214705291345
0.266228991635177,0.4037109360401111
0.9247373949094152,0.48157988693625925
0.3690651259785156,0.4482260391422453
0.7446428571037477,0.42963527846063254
0.5085609243955588,0.43246783513924125
0.1470063025132875,0.4020720751948878
0.3179621848572499,0.3962286798142049
0.5419642857383423,0.46920253173981835
0.3757878151063136,0.37462136034065463
0.36239495796416,0.3915661045817901
