True,Predicted
0.506302520929291,0.4391127570474018
0.2658088235154512,0.3397233743177289
0.3574579832270242,0.46314476759879347
0.2127100840224417,0.3819528856061706
0.2908088235666592,0.49565041284300637
0.4503676469826487,0.3763770259840764
0.5178046217690229,0.30984190787372434
0.5397584033855171,0.36421068933305234
0.4684873948808569,0.42726733909305875
0.3554096638994007,0.3524578085211002
0.3204306723045993,0.39959022256153787
0.3811449579631751,0.4206072696993945
0.2998424369590419,0.41329777718580996
0.5320903361065078,0.3981374702739879
0.3215861344368915,0.3759415089635766
0.7893382353051818,0.49565041284300637
0.2199054622258452,0.3580094244591384
0.190966386544592,0.3444148403310766
0.2469537814471137,0.4313627957976986
0.2302521007757221,0.39182218734016233
0.3221113444683765,0.4510537266075925
0.3724789915770757,0.4254735058151885
0.523214285739327,0.45409162966914485
0.7418592436059949,0.49565041284300637
0.1655987394871009,0.44819073331678067
0.2223739495156316,0.41245903395467964
0.3995798319117868,0.4090296956070284
0.3305147059175151,0.4661592975564009
0.4826155461931399,0.40228519149865144
0.2976890755620962,0.41745944990235867
