True,Predicted
0.2402836134327582,0.3623698310334517
0.3700105041297264,0.42153711162764385
0.0,0.365607401538882
0.8378151259538963,0.47283364361474317
0.2267857142212822,0.4320012635578941
0.5574054622081194,0.41211289463082146
0.308035714269536,0.3775404488006695
0.3110294117483703,0.3403025297504971
0.179201680610336,0.36447608697889766
0.1422794117572332,0.41309061394685875
0.3673844538147383,0.5224232698236538
0.3328781512955422,0.4811519370659637
0.353256302502455,0.39624145404164557
0.2369747899035202,0.36999358548606615
0.1290966385961608,0.28124463018862306
0.3056197479356292,0.39831641997462924
0.3789915965662294,0.34996096109614444
0.1892331932673722,0.3728282235828052
0.3719012604321481,0.4311715019290753
0.1024159663811756,0.3948131013218895
0.2269957983599267,0.3493282818457071
0.4869747899429111,0.3709083303233309
0.396638655388832,0.4267315346572116
0.6198004201880357,0.42519918144431285
0.2977415966755388,0.41157590030976926
0.2678571428430748,0.3822517886682047
0.4190126049674889,0.3851623429438192
0.3192226890588644,0.3949655276327278
0.5996848739180839,0.4021237504578611
0.4684348739249772,0.4454942212113139
