True,Predicted
0.3276260503504398,0.3893801027070277
0.5923319326894784,0.44155680169599476
0.4034138654725098,0.3553897382337906
0.3439075630596687,0.4098990192692019
0.5425945378391493,0.373340095206018
0.5299369747095622,0.4781047438607381
0.5496848739732308,0.4790569070678221
0.467542016729646,0.35351535527569355
0.8355042016893118,0.37611878217740247
0.454569327707218,0.42131990326253427
0.2735819327062194,0.41513949183108545
0.4709558823282062,0.3752103585080155
0.4081932773420067,0.40631895880533453
0.0869222689555188,0.4218582764444861
0.2682773109628006,0.38188318644292774
0.2107668067641405,0.3484962777618833
0.4973214284927878,0.409376663860981
0.482878151287664,0.3550036175054642
0.2263655462591194,0.35321622966518323
0.4014180672583289,0.43021107829470645
0.1377626049822604,0.39840481770763525
0.4238445377928653,0.39420416865384766
0.3685924369029101,0.3605137423516695
0.6012605041701019,0.4097073578712628
0.4493697478755583,0.478619198810929
0.3359768906861357,0.3731100303001146
0.3186449579139367,0.344907906431953
0.5162815126304475,0.39067748754222925
0.2146008403248634,0.3808422232540366
