True,Predicted
0.2481617646928486,0.35275644078585017
0.5014180671480348,0.3733569395361429
1.0,0.4048941662774225
0.2106617646948182,0.3920909249993275
0.3428571428391357,0.3681741733735977
0.4113445378460428,0.45484028881661437
0.4624999999231881,0.36602344208853776
0.4454831932013927,0.3622266937161999
0.7200630251722658,0.5369917852644813
0.2758403361724874,0.5337336063818527
0.3205882353298011,0.41068641510537096
0.3635504200964522,0.35716272374419256
0.4177521007658743,0.38135129351152597
0.5027836134189715,0.40439484145785415
0.655619747864726,0.35804714422374334
0.5453256302234598,0.37971079112701
0.3782037814402204,0.3773544898585519
0.2020483192645983,0.41990278238431467
0.3979516807038891,0.5132960113778399
0.4940651260769924,0.5369917852644813
0.4173844537595911,0.3512709446824966
0.0794117647017116,0.5369917852644813
0.2499474789259481,0.3632503103106869
0.4060399159450609,0.5191563751883802
0.3530987394772532,0.40605390307515543
0.507878151181309,0.5055034278855839
0.4942226891021941,0.5182665142027993
0.665126050332714,0.42881619705327434
0.1861869748326582,0.3858528768767302
0.2879201679995841,0.3745771828772254
